91820400000,3,"WARD NO-04, BHOLA PAURASAVA",91800000000
91820500000,3,"WARD NO-05, BHOLA PAURASAVA",91800000000
91820600000,3,"WARD NO-06, BHOLA PAURASAVA",91800000000
91820700000,3,"WARD NO-07, BHOLA PAURASAVA",91800000000
91820800000,3,"WARD NO-08, BHOLA PAURASAVA",91800000000
91820900000,3,"WARD NO-09, BHOLA PAURASAVA",91800000000
92100000000,2,BURHANUDDIN,90000000000
92111600000,3,BARA MANIKA,92100000000
92111900000,3,DEULA,92100000000
92112800000,3,GANGAPUR,92100000000
92113800000,3,HASSAN NAGAR,92100000000
92114700000,3,KACHIA,92100000000
92115700000,3,KUTBA,92100000000
92116600000,3,PAKSHIA,92100000000
92117600000,3,SACHRA,92100000000
92119500000,3,TABGI,92100000000
92120100000,3,"WARD NO-01, BURHANUDDIN PAURASAVA",92100000000
92120200000,3,"WARD NO-02, BURHANUDDIN PAURASAVA",92100000000
92120300000,3,"WARD NO-03, BURHANUDDIN PAURASAVA",92100000000
92120400000,3,"WARD NO-04, BURHANUDDIN PAURASAVA",92100000000
92120500000,3,"WARD NO-05, BURHANUDDIN PAURASAVA",92100000000
92120600000,3,"WARD NO-06, BURHANUDDIN PAURASAVA",92100000000
92120700000,3,"WARD NO-07, BURHANUDDIN PAURASAVA",92100000000
92120800000,3,"WARD NO-08, BURHANUDDIN PAURASAVA",92100000000
92120900000,3,"WARD NO-09, BURHANUDDIN PAURASAVA",92100000000
92500000000,2,CHAR FASSON,90000000000
92511500000,3,AMINABAD,92500000000
92511900000,3,ASLAMPUR,92500000000
92512800000,3,CHAR KALMI,92500000000
92513800000,3,CHAR MADRAS,92500000000
92514700000,3,CHAR MANIKA,92500000000
92515300000,3,EWAJPUR,92500000000
92515700000,3,HAZARIGANJ,92500000000
92516300000,3,JAHANPUR,92500000000
92516600000,3,JINNAGHAR,92500000000
92517000000,3,CHAR KUKRI MUKRI,92500000000
92517600000,3,NILKAMAL,92500000000
92518500000,3,NURABAD,92500000000
92518800000,3,RASUL PUR,92500000000
92519500000,3,OSMANGANJ,92500000000
92520100000,3,"WARD NO-01, CHAR FASSON PAURASAVA",92500000000
92520200000,3,"WARD NO-02, CHAR FASSON PAURASAVA",92500000000
92520300000,3,"WARD NO-03, CHAR FASSON PAURASAVA",92500000000
92520400000,3,"WARD NO-04, CHAR FASSON PAURASAVA",92500000000
92520500000,3,"WARD NO-05, CHAR FASSON PAURASAVA",92500000000
92520600000,3,"WARD NO-06, CHAR FASSON PAURASAVA",92500000000
92520700000,3,"WARD NO-07, CHAR FASSON PAURASAVA",92500000000
92520800000,3,"WARD NO-08, CHAR FASSON PAURASAVA",92500000000
92520900000,3,"WARD NO-09, CHAR FASSON PAURASAVA",92500000000
92900000000,2,DAULAT KHAN,90000000000
92911600000,3,BHABANIPUR,92900000000
92911900000,3,CHAR KHALIFA,92900000000
92912800000,3,CHAR PATA,92900000000
92913800000,3,HAJIPUR,92900000000
92914700000,3,MADANPUR,92900000000
92915700000,3,MEDUA,92900000000
92917600000,3,UTTAR JOYNAGAR,92900000000
92918500000,3,DAKSHIN JOYNAGAR,92900000000
92919500000,3,SAIDPUR,92900000000
92920100000,3,"WARD NO-01, DAULATKHAN PAURASAVA",92900000000
92920200000,3,"WARD NO-02, DAULATKHAN PAURASAVA",92900000000
92920300000,3,"WARD NO-03, DAULATKHAN PAURASAVA",92900000000
92920400000,3,"WARD NO-04, DAULATKHAN PAURASAVA",92900000000
92920500000,3,"WARD NO-05, DAULATKHAN PAURASAVA",92900000000
92920600000,3,"WARD NO-06, DAULATKHAN PAURASAVA",92900000000
92920700000,3,"WARD NO-07, DAULATKHAN PAURASAVA",92900000000
92920800000,3,"WARD NO-08, DAULATKHAN PAURASAVA",92900000000
92920900000,3,"WARD NO-09, DAULATKHAN PAURASAVA",92900000000
95400000000,2,LALMOHAN,90000000000
95411600000,3,BADARPUR,95400000000
95411900000,3,CHAR BHUTA,95400000000
95412800000,3,DHALI GAURNAGAR,95400000000
95413800000,3,FARAZGANJ,95400000000
95414700000,3,KALMA,95400000000
95415700000,3,LALMOHAN,95400000000
95416600000,3,LORD HARDINJE,95400000000
95417000000,3,PASCHIM CHAR UMED,95400000000
95417600000,3,RAMAGANJ,95400000000
95420100000,3,"WARD NO-01, LALMOHAN PAURASAVA",95400000000
95420200000,3,"WARD NO-02, LALMOHAN PAURASAVA",95400000000
95420300000,3,"WARD NO-03, LALMOHAN PAURASAVA",95400000000
95420400000,3,"WARD NO-04, LALMOHAN PAURASAVA",95400000000
95420500000,3,"WARD NO-05, LALMOHAN PAURASAVA",95400000000
95420600000,3,"WARD NO-06, LALMOHAN PAURASAVA",95400000000
95420700000,3,"WARD NO-07, LALMOHAN PAURASAVA",95400000000
95420800000,3,"WARD NO-08, LALMOHAN PAURASAVA",95400000000
95420900000,3,"WARD NO-09, LALMOHAN PAURASAVA",95400000000
96500000000,2,MANPURA,90000000000
96512300000,3,HAJIRHAT,96500000000
96514700000,3,MANPURA,96500000000
96517100000,3,SAKUCHIA,96500000000
99100000000,2,TAZUMUDDIN,90000000000
99111900000,3,BARA MALANCHA,99100000000
99113800000,3,CHANCHRA UTTAR,99100000000
99115700000,3,CHANDPUR,99100000000
99117600000,3,SONAPUR,99100000000
99118500000,3,SHAMBHUPUR,99100000000
1E+11,1,BOGRA,
1.006E+11,2,ADAMDIGHI,1E+11
1.00611E+11,3,ADAM DIGHI,1.006E+11
1.00613E+11,3,CHAMPAPUR,1.006E+11
1.00614E+11,3,CHHATIANGRAM,1.006E+11
